timestamp,endpoint,status_code,response_time_ms
2026-04-17T10:44:31.660000,/login,200,954
2026-04-17T10:44:35.405000,/api/v1/products,401,994
2026-04-17T10:44:37.157000,/login,500,1013
17-04-2026 10:44:41,/checkout,401,432
2026-04-17T10:44:45.366000,/login,502,482
2026-04-17T10:44:50.359000,/api/v1/products,502,317
2026-04-17T10:44:51.334000,/login,502,493
2026-04-17T10:44:55.191000,/checkout,200,576
2026-04-17T10:44:58.933000,/login,200,426
2026-04-17T10:45:00.122000,/checkout,200,632
2026-04-17T10:45:01.324000,/api/v1/users,500
2026-04-17T10:45:05.280000,/api/v1/users,201,617
2026-04-17T10:45:09.349000,/login,201,765
2026-04-17T10:45:13.647000,/home,200,459
ERROR: CONNECTION RESET BY PEER at 2026-04-17T10:45:14.786000
17-04-2026 10:45:16,/checkout,200,448
2026-04-17T10:45:18.458000,/checkout,404,922
2026-04-17T10:45:21.271000,/home,503,162
2026-04-17T10:45:23.392000,/login,200,825
2026-04-17T10:45:24.800000,/api/v1/users,200,1123
2026-04-17T10:45:28.710000,/home,400,396
2026-04-17T10:45:29.269000,/api/v1/products,404,632
2026-04-17T10:45:32.008000,/home,500,268
ERROR: CONNECTION RESET BY PEER at 2026-04-17T10:45:34.839000
2026-04-17T10:45:34.902000,/checkout,500,1344
ERROR: CONNECTION RESET BY PEER at 2026-04-17T10:45:38.565000
2026-04-17T10:45:42.849000,/cart,403,374
2026-04-17T10:45:47.645000,/api/v1/users,500,682
2026-04-17T10:45:50.043000,/login,200
2026-04-17T10:45:51.437000,/home,400,1255
2026-04-17T10:45:55.186000,/api/v1/products,200,907
2026-04-17T10:45:55.493000,/api/v1/users,503,90
2026-04-17T10:46:00.405000,/login,502,238
2026-04-17T10:46:03.440000,/cart,503,521
2026-04-17T10:46:04.248000,/cart,403,1491
2026-04-17T10:46:08.832000,/login,200,1063
17-04-2026 10:46:10,/home,400,529
2026-04-17T10:46:13.262000,/login,401,685
2026-04-17T10:46:14.583000,/api/v1/products,200,603
2026-04-17T10:46:18.466000,/api/v1/products,200,967
2026-04-17T10:46:19.256000,/api/v1/users,301,1429
2026-04-17T10:46:19.307000,/cart,OK,243
2026-04-17T10:46:22.602000,/checkout,200,246
2026-04-17T10:46:27.561000,/cart,200,584
2026-04-17T10:46:29.601000,/home,200,1224
2026-04-17T10:46:33.350000,/checkout,201,1058
2026-04-17T10:46:37.969000,/api/v1/products,301,1060
2026-04-17T10:46:42.895000,/checkout,200,1101
2026-04-17T10:46:43.743000,/home,500,1373
2026-04-17T10:46:45.284000,/api/v1/products,500,959
2026-04-17T10:46:46.116000,/login,400,816
2026-04-17T10:46:49.995000,/api/v1/products,401,609
2026-04-17T10:46:54.667000,/home,503
17-04-2026 10:46:55,/checkout,200,124
2026-04-17T10:46:58.421000,/login,200,85
2026-04-17T10:46:59.251000,/checkout,401,958
2026-04-17T10:47:01.324000,/checkout,200
2026-04-17T10:47:01.572000,/api/v1/users,401,1025
2026-04-17T10:47:01.984000,/login,400,1028
2026-04-17T10:47:05.149000,/login,404,893
2026-04-17T10:47:07.832000,/login,200,1292
2026-04-17T10:47:12.307000,/checkout,403,710
2026-04-17T10:47:15.289000,/api/v1/products,200,1040
2026-04-17T10:47:18.944000,/login,OK,1174
2026-04-17T10:47:19.941000,/api/v1/products,403,796
2026-04-17T10:47:22.015000,/api/v1/products,301,156
2026-04-17T10:47:23.194000,/cart,200,801
2026-04-17T10:47:23.989000,/login,400,459
2026-04-17T10:47:27.848000,/login,503,304
2026-04-17T10:47:29.526000,/api/v1/products,401,1056
2026-04-17T10:47:31.768000,/api/v1/products,500,1439
2026-04-17T10:47:31.894000,/api/v1/users,OK,895
ERROR: CONNECTION RESET BY PEER at 2026-04-17T10:47:36.529000
2026-04-17T10:47:39.024000,/api/v1/products,200,429
2026-04-17T10:47:43.081000,/checkout,400,1108
2026-04-17T10:47:45.858000,/login,200,945
2026-04-17T10:47:49.280000,/cart,301,834
2026-04-17T10:47:49.515000,/checkout,200,691
ERROR: CONNECTION RESET BY PEER at 2026-04-17T10:47:51.065000
ERROR: CONNECTION RESET BY PEER at 2026-04-17T10:47:51.197000
2026-04-17T10:47:53.934000,/home,200,484
2026-04-17T10:47:54.669000,/login,200,1004
2026-04-17T10:47:58.064000,/home,200,971
2026-04-17T10:47:59.745000,/login,503
2026-04-17T10:48:01.927000,/api/v1/users,403,417
2026-04-17T10:48:04.478000,/home,401,31
2026-04-17T10:48:08.339000,/checkout,502,1255
2026-04-17T10:48:10.941000,/home,502,1006
2026-04-17T10:48:13.223000,/checkout,301,1180
2026-04-17T10:48:15.638000,/checkout,503,297
2026-04-17T10:48:16.389000,/api/v1/users,200
2026-04-17T10:48:20.788000,/home,200,1288
2026-04-17T10:48:23.156000,/home,403,430
2026-04-17T10:48:24.901000,/api/v1/users,401,1067
2026-04-17T10:48:25.494000,/login,201,1030
2026-04-17T10:48:30.437000,/api/v1/products,OK,1071
2026-04-17T10:48:33.345000,/cart,200,990
2026-04-17T10:48:34.452000,/api/v1/products,400,751
2026-04-17T10:48:35.833000,/checkout,404,1051
2026-04-17T10:48:37.710000,/api/v1/users,OK,1407
2026-04-17T10:48:40.674000,/checkout,403,639
ERROR: CONNECTION RESET BY PEER at 2026-04-17T10:48:44.253000
2026-04-17T10:48:46.838000,/checkout,500,682
2026-04-17T10:48:46.856000,/home,200,1252
2026-04-17T10:48:50.542000,/checkout,500,498
2026-04-17T10:48:52.922000,/api/v1/users,401,321
2026-04-17T10:48:56.240000,/home,301,422
2026-04-17T10:48:56.611000,/home,404,1224
2026-04-17T10:48:59.456000,/cart,503,529
2026-04-17T10:49:03.565000,/api/v1/products,301,1336
2026-04-17T10:49:03.637000,/api/v1/users,301,510
2026-04-17T10:49:04.298000,/checkout,200
2026-04-17T10:49:04.974000,/checkout,404,507
2026-04-17T10:49:09.263000,/login,503,850
2026-04-17T10:49:10.679000,/api/v1/users,401,650
2026-04-17T10:49:11.883000,/checkout,200,45
2026-04-17T10:49:15.271000,/api/v1/users,404,51
2026-04-17T10:49:16.325000,/checkout,502,782
2026-04-17T10:49:18.011000,/cart,500,425
2026-04-17T10:49:18.160000,/checkout,403,1345
2026-04-17T10:49:21.953000,/checkout,403,326
2026-04-17T10:49:22.324000,/checkout,500,475
2026-04-17T10:49:22.660000,/cart,200,359
2026-04-17T10:49:26.070000,/login,503,615
2026-04-17T10:49:28.594000,/home,502,779
ERROR: CONNECTION RESET BY PEER at 2026-04-17T10:49:29.360000
2026-04-17T10:49:30.908000,/checkout,400,1041
2026-04-17T10:49:31.436000,/cart,200,287
2026-04-17T10:49:36.076000,/api/v1/products,500,130
2026-04-17T10:49:36.229000,/login,502,1251
2026-04-17T10:49:39.450000,/home,503,794
2026-04-17T10:49:42.322000,/api/v1/users,200,866
2026-04-17T10:49:43.413000,/api/v1/products,502,1253
2026-04-17T10:49:45.979000,/cart,201,856
2026-04-17T10:49:47.623000,/cart,403,232
17-04-2026 10:49:49,/home,200,1067
2026-04-17T10:49:50.491000,/api/v1/users,502,581
ERROR: CONNECTION RESET BY PEER at 2026-04-17T10:49:53.834000
2026-04-17T10:49:55.599000,/cart,500,904
ERROR: CONNECTION RESET BY PEER at 2026-04-17T10:49:58.296000
2026-04-17T10:50:01.060000,/home,OK,778
2026-04-17T10:50:02.003000,/api/v1/products,404,771
17-04-2026 10:50:03,/api/v1/users,400,1334
2026-04-17T10:50:07.128000,/home,500,724
17-04-2026 10:50:09,/login,403,1450
17-04-2026 10:50:11,/api/v1/users,403,1485
2026-04-17T10:50:12.351000,/checkout,500,785
2026-04-17T10:50:12.389000,/home,401,1032
2026-04-17T10:50:16.883000,/api/v1/products,201
2026-04-17T10:50:20.212000,/api/v1/users,OK,418
2026-04-17T10:50:20.971000,/login,400,1195
2026-04-17T10:50:22.808000,/api/v1/products,301,1175
2026-04-17T10:50:24.861000,/home,200,971
2026-04-17T10:50:26.530000,/api/v1/products,200,551
2026-04-17T10:50:26.771000,/api/v1/users,500,1474
2026-04-17T10:50:31.530000,/checkout,401,368
2026-04-17T10:50:34.893000,/home,404,1085
2026-04-17T10:50:35.820000,/cart,502,1494
2026-04-17T10:50:35.960000,/cart,403,94
2026-04-17T10:50:37.951000,/home,403,594
2026-04-17T10:50:42.699000,/api/v1/products,200,1330
2026-04-17T10:50:46.664000,/api/v1/users,200,413
2026-04-17T10:50:47.742000,/api/v1/users,200,559
2026-04-17T10:50:48.880000,/home,404,1162
2026-04-17T10:50:53.492000,/login,301,564
2026-04-17T10:50:56.213000,/api/v1/users,401,462
2026-04-17T10:50:59.065000,/api/v1/users,403,1345
2026-04-17T10:51:03.878000,/api/v1/users,200,1075
2026-04-17T10:51:06.578000,/api/v1/products,502,1283
17-04-2026 10:51:11,/api/v1/users,201,1423
2026-04-17T10:51:14.391000,/login,200,32
2026-04-17T10:51:18.505000,/login,200,76
2026-04-17T10:51:21.926000,/checkout,403,111
2026-04-17T10:51:25.560000,/cart,200,903
17-04-2026 10:51:26,/api/v1/users,403,1323
2026-04-17T10:51:31.012000,/api/v1/products,200,1407
2026-04-17T10:51:31.285000,/cart,404,733
17-04-2026 10:51:31,/home,401,104
17-04-2026 10:51:34,/checkout,201,503
2026-04-17T10:51:34.598000,/home,403,391
2026-04-17T10:51:35.187000,/login,502,841
2026-04-17T10:51:36.755000,/api/v1/products,403,1008
2026-04-17T10:51:36.979000,/cart,200,1069
2026-04-17T10:51:41.616000,/api/v1/users,502,935
2026-04-17T10:51:46.192000,/login,200,422
2026-04-17T10:51:50.128000,/checkout,200,628
2026-04-17T10:51:52.482000,/api/v1/products,403,1050
2026-04-17T10:51:55.030000,/api/v1/products,500,930
2026-04-17T10:51:58.966000,/api/v1/products,200,537
2026-04-17T10:52:01.899000,/home,404,1352
2026-04-17T10:52:06.820000,/home,200,665
2026-04-17T10:52:07.315000,/api/v1/products,400,912
2026-04-17T10:52:11.715000,/checkout,503,844
2026-04-17T10:52:14.471000,/checkout,301,621
2026-04-17T10:52:18.052000,/home,503,828
2026-04-17T10:52:21.994000,/api/v1/products,503,567
2026-04-17T10:52:25.069000,/api/v1/users,OK,99
2026-04-17T10:52:27.948000,/home,200,1474
2026-04-17T10:52:28.419000,/login,200,1459
2026-04-17T10:52:29.022000,/checkout,503,432
2026-04-17T10:52:30.694000,/api/v1/products,201,44
2026-04-17T10:52:33.849000,/home,503,1120
2026-04-17T10:52:36.839000,/home,200,818
2026-04-17T10:52:39.788000,/login,404,1489
2026-04-17T10:52:41.767000,/home,200,312
2026-04-17T10:52:42.836000,/home,502,1282
2026-04-17T10:52:45.521000,/cart,201,1081
ERROR: CONNECTION RESET BY PEER at 2026-04-17T10:52:46.998000
2026-04-17T10:52:51.720000,/login,200,734
2026-04-17T10:52:55.051000,/cart,201,700
2026-04-17T10:52:57.126000,/api/v1/users,503,164
17-04-2026 10:53:00,/api/v1/users,403,642
2026-04-17T10:53:05.637000,/home,OK,838
2026-04-17T10:53:09.680000,/checkout,400,1200
2026-04-17T10:53:10.936000,/login,200,225
2026-04-17T10:53:11.861000,/api/v1/users,404,29
2026-04-17T10:53:12.616000,/api/v1/users,500,146
2026-04-17T10:53:14.335000,/login,OK,1113
2026-04-17T10:53:18.034000,/login,401,138
2026-04-17T10:53:22.995000,/api/v1/users,200,532
2026-04-17T10:53:24.087000,/home,201,1044
2026-04-17T10:53:24.564000,/checkout,503
2026-04-17T10:53:27.469000,/api/v1/users,404,816
2026-04-17T10:53:30.606000,/api/v1/users,301,896
2026-04-17T10:53:31.584000,/checkout,400
2026-04-17T10:53:34.336000,/home,200,1151
2026-04-17T10:53:38.887000,/checkout,404,1179
2026-04-17T10:53:43.536000,/api/v1/products,200,770
2026-04-17T10:53:45.871000,/cart,500,730
2026-04-17T10:53:50.827000,/login,502,295
2026-04-17T10:53:54.556000,/api/v1/products,301,731
2026-04-17T10:53:56.499000,/home,403,610
2026-04-17T10:53:56.889000,/checkout,200,995
2026-04-17T10:54:01.302000,/api/v1/users,403,1284
2026-04-17T10:54:01.848000,/api/v1/users,200,239
2026-04-17T10:54:05.277000,/home,200,497
2026-04-17T10:54:09.528000,/login,401,634
2026-04-17T10:54:09.993000,/api/v1/products,400,85
2026-04-17T10:54:14.705000,/login,500,89
2026-04-17T10:54:16.256000,/checkout,301,291
17-04-2026 10:54:19,/home,200,583
2026-04-17T10:54:23.364000,/api/v1/products,400,885
2026-04-17T10:54:24.678000,/api/v1/products,301,496
2026-04-17T10:54:27.588000,/home,403,1178
2026-04-17T10:54:30.312000,/cart,403,378
2026-04-17T10:54:32.033000,/login,401,23
2026-04-17T10:54:36.383000,/cart,301,223
2026-04-17T10:54:40.547000,/checkout,200,1129
2026-04-17T10:54:41.101000,/checkout,400,990
ERROR: CONNECTION RESET BY PEER at 2026-04-17T10:54:42.410000
17-04-2026 10:54:45,/cart,301,1161
2026-04-17T10:54:45.992000,/checkout,200,213
2026-04-17T10:54:46.244000,/api/v1/products,OK,645
2026-04-17T10:54:47.715000,/home,201,301
2026-04-17T10:54:52.162000,/home,500,324
2026-04-17T10:54:52.428000,/api/v1/products,201,1223
2026-04-17T10:54:52.883000,/login,500,78
ERROR: CONNECTION RESET BY PEER at 2026-04-17T10:54:56.325000
2026-04-17T10:54:57.039000,/cart,502,1271
2026-04-17T10:55:00.550000,/home,503,574
17-04-2026 10:55:04,/login,404,541
2026-04-17T10:55:05.936000,/login,200,630
2026-04-17T10:55:07.147000,/login,200,1475
2026-04-17T10:55:08.436000,/checkout,OK,653
2026-04-17T10:55:12.277000,/cart,500,213
2026-04-17T10:55:16.022000,/home,401,727
2026-04-17T10:55:17.831000,/checkout,200,249
2026-04-17T10:55:21.600000,/cart,200,1176
2026-04-17T10:55:22.465000,/cart,200,524
2026-04-17T10:55:22.891000,/api/v1/users,OK,50
2026-04-17T10:55:27.417000,/home,201,1282
2026-04-17T10:55:30.120000,/cart,502,934
2026-04-17T10:55:30.427000,/cart,404,1029
2026-04-17T10:55:34.572000,/checkout,OK,271
2026-04-17T10:55:36.800000,/checkout,500,1092
2026-04-17T10:55:38.320000,/api/v1/products,401,938
2026-04-17T10:55:41.668000,/cart,500
2026-04-17T10:55:42.006000,/checkout,503,337
ERROR: CONNECTION RESET BY PEER at 2026-04-17T10:55:43.760000
2026-04-17T10:55:47.543000,/api/v1/users,201,870
2026-04-17T10:55:50.270000,/checkout,200,295
2026-04-17T10:55:54.766000,/api/v1/users,503,410
2026-04-17T10:55:59.436000,/api/v1/users,503,776
2026-04-17T10:56:02.391000,/checkout,200,539
2026-04-17T10:56:05.819000,/home,200,672
2026-04-17T10:56:09.474000,/home,400,713
2026-04-17T10:56:12.312000,/cart,200,437
2026-04-17T10:56:16.071000,/cart,404,1114
2026-04-17T10:56:17.012000,/api/v1/users,200,1354
2026-04-17T10:56:17.373000,/login,400,647
2026-04-17T10:56:21.111000,/home,404,1212
ERROR: CONNECTION RESET BY PEER at 2026-04-17T10:56:25.925000
2026-04-17T10:56:27.371000,/api/v1/products,200,1218
2026-04-17T10:56:30.599000,/login,404,1006
2026-04-17T10:56:35.178000,/api/v1/users,404,284
2026-04-17T10:56:36.860000,/checkout,301,355
17-04-2026 10:56:40,/api/v1/products,200,690
2026-04-17T10:56:43.436000,/api/v1/users,500,1122
2026-04-17T10:56:48.429000,/cart,502,276
2026-04-17T10:56:48.869000,/cart,503,140
2026-04-17T10:56:49.147000,/login,301,186
2026-04-17T10:56:49.302000,/login,200,528
2026-04-17T10:56:50.377000,/cart,403,654
2026-04-17T10:56:50.538000,/api/v1/products,401,305
2026-04-17T10:56:52.019000,/login,502,546
2026-04-17T10:56:56.782000,/home,200,573
2026-04-17T10:57:01.667000,/api/v1/products,200,1463
17-04-2026 10:57:06,/login,404,1469
17-04-2026 10:57:11,/login,301,1381
17-04-2026 10:57:11,/api/v1/users,500,608
2026-04-17T10:57:13.833000,/login,200,1089
2026-04-17T10:57:14.942000,/login,404,1279
2026-04-17T10:57:16.245000,/api/v1/products,403,561
2026-04-17T10:57:20.052000,/home,OK,1027
2026-04-17T10:57:21.307000,/login,200,1174
17-04-2026 10:57:25,/cart,200,355
2026-04-17T10:57:25.834000,/cart,301,132
17-04-2026 10:57:26,/api/v1/products,301,1227
17-04-2026 10:57:28,/login,403,202
2026-04-17T10:57:29.805000,/cart,201,223
2026-04-17T10:57:34.668000,/login,200,1470
ERROR: CONNECTION RESET BY PEER at 2026-04-17T10:57:38.982000
2026-04-17T10:57:39.977000,/home,301,248
2026-04-17T10:57:42.361000,/cart,200,337
2026-04-17T10:57:44.245000,/api/v1/products,OK,1393
2026-04-17T10:57:48.609000,/login,200,189
2026-04-17T10:57:53.554000,/api/v1/users,400,195
2026-04-17T10:57:54.060000,/login,401
2026-04-17T10:57:56.246000,/cart,200,368
2026-04-17T10:57:56.701000,/home,404,1193
2026-04-17T10:57:58.861000,/checkout,200,620
ERROR: CONNECTION RESET BY PEER at 2026-04-17T10:58:01.478000
2026-04-17T10:58:04.455000,/api/v1/users,401,705
2026-04-17T10:58:09.086000,/login,500,1223
2026-04-17T10:58:14.083000,/home,401,1173
2026-04-17T10:58:18.252000,/api/v1/products,503,1385
2026-04-17T10:58:22.386000,/checkout,201,119
2026-04-17T10:58:23.556000,/login,301,1363
2026-04-17T10:58:27.390000,/cart,301,963
2026-04-17T10:58:29.377000,/login,404,416
2026-04-17T10:58:32.049000,/cart,301,1342
2026-04-17T10:58:35.362000,/api/v1/products,301,1375
2026-04-17T10:58:39.876000,/cart,201,398
2026-04-17T10:58:40.743000,/home,503,1234
2026-04-17T10:58:42.195000,/login,201,57
2026-04-17T10:58:44.761000,/checkout,401,741
2026-04-17T10:58:45.318000,/cart,200,1337
2026-04-17T10:58:49.220000,/checkout,200,290
2026-04-17T10:58:49.447000,/api/v1/users,400,1122
2026-04-17T10:58:49.690000,/checkout,502,1097
2026-04-17T10:58:54.569000,/api/v1/products,201,169
2026-04-17T10:58:56.119000,/api/v1/users,403,1277
2026-04-17T10:58:57.089000,/cart,201,958
2026-04-17T10:58:59.512000,/cart,502,336
17-04-2026 10:59:03,/login,400,336
2026-04-17T10:59:07.466000,/home,400,1476
2026-04-17T10:59:09.688000,/home,503,1394
2026-04-17T10:59:10.785000,/login,403,544
2026-04-17T10:59:15.657000,/checkout,301,298
2026-04-17T10:59:18.207000,/api/v1/products,200,1427
2026-04-17T10:59:18.241000,/home,502
2026-04-17T10:59:20.844000,/cart,400,234
2026-04-17T10:59:23.746000,/api/v1/users,503,1402
2026-04-17T10:59:24.142000,/api/v1/products,503,907
2026-04-17T10:59:26.005000,/checkout,201,1396
2026-04-17T10:59:29.670000,/home,502,1447
2026-04-17T10:59:33.322000,/api/v1/users,503,364
2026-04-17T10:59:36.998000,/cart,200,1202
17-04-2026 10:59:41,/checkout,401,574
2026-04-17T10:59:44.589000,/api/v1/users,500,580
2026-04-17T10:59:46.962000,/login,503,223
2026-04-17T10:59:48.309000,/cart,503,1153
2026-04-17T10:59:50.963000,/login,403,290
ERROR: CONNECTION RESET BY PEER at 2026-04-17T10:59:53.991000
2026-04-17T10:59:55.259000,/cart,500,73
2026-04-17T10:59:59.755000,/checkout,403,1283
2026-04-17T11:00:03.953000,/api/v1/users,200,1097
2026-04-17T11:00:08.713000,/home,502,49
2026-04-17T11:00:11.727000,/api/v1/products,200,1459
ERROR: CONNECTION RESET BY PEER at 2026-04-17T11:00:14.431000
2026-04-17T11:00:15.551000,/api/v1/products,404
ERROR: CONNECTION RESET BY PEER at 2026-04-17T11:00:18.584000
2026-04-17T11:00:23.485000,/cart,502,555
2026-04-17T11:00:26.883000,/login,201,827
2026-04-17T11:00:31.144000,/home,201,92
2026-04-17T11:00:34.680000,/login,403,1074
2026-04-17T11:00:37.939000,/login,200,20
2026-04-17T11:00:40.654000,/api/v1/products,503,223
2026-04-17T11:00:45.116000,/login,401,579
2026-04-17T11:00:47.167000,/api/v1/products,301,1369
2026-04-17T11:00:48.427000,/api/v1/users,200,55
2026-04-17T11:00:52.379000,/checkout,403,105
2026-04-17T11:00:55.895000,/api/v1/products,403,665
2026-04-17T11:01:00.355000,/home,503,944
2026-04-17T11:01:03.626000,/cart,200,92
2026-04-17T11:01:06.471000,/checkout,201,724
2026-04-17T11:01:09.344000,/login,200,1230
2026-04-17T11:01:12.786000,/home,404,1438
2026-04-17T11:01:13.162000,/checkout,404,1262
2026-04-17T11:01:14.407000,/login,301,1104
2026-04-17T11:01:18.581000,/checkout,500,58
ERROR: CONNECTION RESET BY PEER at 2026-04-17T11:01:21.681000
2026-04-17T11:01:22.036000,/checkout,200,443
2026-04-17T11:01:27.008000,/api/v1/products,200,507
2026-04-17T11:01:31.497000,/home,301,1199
2026-04-17T11:01:34.519000,/api/v1/products,503,245
2026-04-17T11:01:38.507000,/checkout,403,308
2026-04-17T11:01:38.900000,/api/v1/users,500
2026-04-17T11:01:43.353000,/api/v1/users,201,1011
2026-04-17T11:01:45.438000,/cart,200,1128
2026-04-17T11:01:47.723000,/home,404,1126
2026-04-17T11:01:47.974000,/login,200,221
2026-04-17T11:01:51.324000,/api/v1/users,400,389
2026-04-17T11:01:52.640000,/api/v1/products,201
2026-04-17T11:01:55.682000,/home,400,1091
2026-04-17T11:01:59.205000,/checkout,404,809
2026-04-17T11:01:59.236000,/home,OK,628
2026-04-17T11:02:00.130000,/api/v1/products,403,721
2026-04-17T11:02:00.167000,/api/v1/users,201,834
2026-04-17T11:02:05.041000,/login,400,540
2026-04-17T11:02:09.754000,/api/v1/users,200,763
2026-04-17T11:02:12.100000,/api/v1/products,503,1321
2026-04-17T11:02:13.357000,/api/v1/users,500,928
2026-04-17T11:02:17.199000,/checkout,201,622
2026-04-17T11:02:19.676000,/api/v1/users,503,1055
2026-04-17T11:02:19.853000,/login,503,1468
2026-04-17T11:02:23.080000,/api/v1/products,403,159
2026-04-17T11:02:25.405000,/checkout,502,781
2026-04-17T11:02:28.002000,/api/v1/products,200,646
2026-04-17T11:02:28.940000,/home,200,172
17-04-2026 11:02:30,/checkout,401,965
2026-04-17T11:02:32.153000,/checkout,201,1252
ERROR: CONNECTION RESET BY PEER at 2026-04-17T11:02:32.556000
2026-04-17T11:02:35.892000,/login,502,834
2026-04-17T11:02:40.155000,/checkout,403,1334
17-04-2026 11:02:43,/checkout,400,530
2026-04-17T11:02:46.189000,/cart,200,782
2026-04-17T11:02:47.542000,/api/v1/products,400,1272
2026-04-17T11:02:49.803000,/api/v1/products,404
2026-04-17T11:02:50.325000,/checkout,503,1482
2026-04-17T11:02:53.251000,/api/v1/products,200,403
2026-04-17T11:02:54.195000,/login,301,1082
2026-04-17T11:02:54.207000,/home,404,489
2026-04-17T11:02:58.013000,/home,201,353
2026-04-17T11:02:58.779000,/api/v1/users,503,205
2026-04-17T11:03:02.614000,/home,401,1344
2026-04-17T11:03:07.204000,/checkout,400,971
2026-04-17T11:03:10.166000,/home,500
2026-04-17T11:03:12.854000,/api/v1/products,404,831
2026-04-17T11:03:13.630000,/checkout,200,315
2026-04-17T11:03:17.122000,/checkout,201,1150
2026-04-17T11:03:21.268000,/home,401,161
2026-04-17T11:03:21.334000,/cart,200,172
2026-04-17T11:03:23.182000,/checkout,400,633
ERROR: CONNECTION RESET BY PEER at 2026-04-17T11:03:27.318000
2026-04-17T11:03:27.754000,/api/v1/products,200,304
2026-04-17T11:03:29.516000,/api/v1/users,OK,1033
2026-04-17T11:03:33.209000,/home,403
2026-04-17T11:03:34.345000,/checkout,403,727
2026-04-17T11:03:36.736000,/home,200,127
2026-04-17T11:03:40.046000,/api/v1/products,301,1347
2026-04-17T11:03:43.924000,/cart,503,641
2026-04-17T11:03:47.800000,/checkout,401,599
2026-04-17T11:03:51.497000,/cart,400,1489
2026-04-17T11:03:54.397000,/api/v1/products,301,1300
ERROR: CONNECTION RESET BY PEER at 2026-04-17T11:03:58.519000
2026-04-17T11:04:02.724000,/api/v1/products,200,724
2026-04-17T11:04:02.806000,/api/v1/users,500,1164
2026-04-17T11:04:05.584000,/login,301,589
2026-04-17T11:04:08.768000,/home,500,396
2026-04-17T11:04:13.757000,/api/v1/users,502,876
2026-04-17T11:04:16.971000,/home,200,1373
2026-04-17T11:04:18.516000,/home,502,1459
2026-04-17T11:04:21.421000,/cart,503,1032
2026-04-17T11:04:22.933000,/cart,500,234
2026-04-17T11:04:24.294000,/checkout,200,713
2026-04-17T11:04:27.908000,/home,500,374
2026-04-17T11:04:30.963000,/login,200,450
2026-04-17T11:04:34.021000,/login,502,1365
2026-04-17T11:04:36.689000,/checkout,200,674
2026-04-17T11:04:40.426000,/cart,301,458
2026-04-17T11:04:44.278000,/home,200,466
17-04-2026 11:04:48,/api/v1/users,200,611
2026-04-17T11:04:53.709000,/api/v1/users,200,567
2026-04-17T11:04:57.761000,/checkout,200,1272
17-04-2026 11:04:57,/cart,200,1040
2026-04-17T11:04:58.455000,/home,200,1268
2026-04-17T11:05:01.374000,/login,502,1394
2026-04-17T11:05:04.026000,/api/v1/products,200,581
2026-04-17T11:05:04.734000,/api/v1/products,200,61
2026-04-17T11:05:05.003000,/cart,301,603
2026-04-17T11:05:09.664000,/login,403,1484
2026-04-17T11:05:11.046000,/checkout,201,189
2026-04-17T11:05:12.280000,/checkout,400,1226
2026-04-17T11:05:12.569000,/login,200,422
2026-04-17T11:05:17.098000,/home,403,606
2026-04-17T11:05:20.845000,/cart,400,375
2026-04-17T11:05:23.160000,/checkout,400,605
2026-04-17T11:05:27.730000,/login,200,935
2026-04-17T11:05:29.385000,/login,404,1234
2026-04-17T11:05:30.729000,/cart,400,1380
2026-04-17T11:05:34.254000,/checkout,502,1294
ERROR: CONNECTION RESET BY PEER at 2026-04-17T11:05:39.156000
2026-04-17T11:05:42.608000,/checkout,200,735
2026-04-17T11:05:45.973000,/api/v1/products,401,50
2026-04-17T11:05:46.590000,/checkout,403,1179
ERROR: CONNECTION RESET BY PEER at 2026-04-17T11:05:50.657000
2026-04-17T11:05:54.004000,/login,502,1410
2026-04-17T11:05:55.111000,/cart,401,916
2026-04-17T11:05:56.501000,/checkout,201,115
2026-04-17T11:06:00.666000,/api/v1/users,502
2026-04-17T11:06:02.866000,/cart,503,112
2026-04-17T11:06:06,/api/v1/users,200,931
2026-04-17T11:06:10.451000,/login,200,451
2026-04-17T11:06:12.948000,/api/v1/users,401,841
2026-04-17T11:06:17.339000,/cart,OK,451
2026-04-17T11:06:18.800000,/api/v1/users,502,1349
2026-04-17T11:06:21.701000,/api/v1/users,301,1096
2026-04-17T11:06:21.950000,/cart,502,1255
2026-04-17T11:06:24.472000,/checkout,200,1001
17-04-2026 11:06:24,/checkout,200,563
2026-04-17T11:06:28.376000,/checkout,201,865
2026-04-17T11:06:33.195000,/cart,200,986
2026-04-17T11:06:35.985000,/api/v1/users,301,561
2026-04-17T11:06:37.200000,/checkout,503,250
2026-04-17T11:06:37.405000,/api/v1/products,301,901
2026-04-17T11:06:40.346000,/cart,500,1069
2026-04-17T11:06:44.080000,/checkout,400,376
2026-04-17T11:06:46.634000,/login,200,1420
2026-04-17T11:06:47.999000,/api/v1/users,301,1049
ERROR: CONNECTION RESET BY PEER at 2026-04-17T11:06:49.657000
2026-04-17T11:06:51.579000,/api/v1/users,404,1005
2026-04-17T11:06:53.510000,/api/v1/products,200,1183
ERROR: CONNECTION RESET BY PEER at 2026-04-17T11:06:55.584000
2026-04-17T11:06:56.550000,/login,200,1376
2026-04-17T11:06:57.180000,/home,201,1168
2026-04-17T11:06:59.941000,/cart,404,129
2026-04-17T11:07:01.796000,/home,200,30
17-04-2026 11:07:02,/home,301,300
2026-04-17T11:07:06.425000,/home,400,1219
17-04-2026 11:07:11,/api/v1/users,200,946
2026-04-17T11:07:15.278000,/login,502,655
